id,sentence_id,cluster_id,similarity_to_cluster_centroid,team_id
988685,1024251,103541,0.979677,427
988686,1019616,103541,0.969412,427
988687,1021605,103541,0.975937,427
988688,1023978,103541,0.96893,427
988689,1024221,103541,0.968633,427
988690,1023505,103541,0.975718,427
988691,1021819,103541,0.977672,427
988692,1021767,103541,0.966375,427
988693,1019740,103541,0.969414,427
988694,1019440,103541,0.965329,427
988695,1019942,103541,0.965329,427
988696,1021694,103541,0.963726,427
988697,1019963,103541,0.96172,427
988698,1023386,103541,0.965251,427
988699,1020610,103541,0.957244,427
988700,1023483,103542,1,427
988701,1020517,103542,0.950323,427
988702,1023611,103542,0.961136,427
988703,1022340,103542,0.959412,427
988704,1020931,103542,0.965139,427
988705,1020694,103542,0.952319,427
988706,1020489,103542,0.961694,427
988707,1019802,103542,0.953781,427
988708,1022339,103542,0.96051,427
988709,1230457,103542,0.960203,427
988710,1022492,103542,0.956114,427
988711,1023871,103542,0.945009,427
988712,1020248,103542,0.95006,427
988713,1230449,103542,0.945897,427
988714,1023870,103542,0.944093,427
988715,1023612,103542,0.957291,427
988716,1021865,103542,0.943921,427
988717,1022225,103542,0.94958,427
988718,1231204,103542,0.953064,427
988719,1020413,103542,0.953598,427
988720,1020698,103542,0.942752,427
988721,1230408,103542,0.941202,427
988722,1019455,103542,0.943333,427
988723,1021080,103543,1,427
988724,1020521,103543,0.994456,427
988725,1020180,103543,0.993411,427
988726,1021838,103543,0.978225,427
988727,1022914,103543,0.97831,427
988728,1022957,103543,0.97814,427
988729,1022912,103543,0.968744,427
988730,1023973,103543,0.964872,427
988731,1019463,103543,0.968498,427
988732,1019817,103543,0.968035,427
988733,1019950,103543,0.964363,427
988734,1022656,103543,0.971031,427
988735,1019933,103543,0.960391,427
988736,1021487,103543,0.964705,427
988737,1231560,103543,0.965665,427
988738,1230328,103543,0.961508,427
988739,1021900,103543,0.959737,427
988740,1019781,103543,0.954644,427
988741,1022049,103543,0.956913,427
988742,1231303,103544,1,427
988743,1019497,103544,0.96699,427
988744,1019467,103544,0.965052,427
988745,1023084,103544,0.971826,427
988746,1230568,103544,0.965307,427
988747,1021249,103544,0.958638,427
988748,1023244,103544,0.962133,427
988749,1022498,103544,0.961405,427
988750,1019919,103544,0.960029,427
988751,1021260,103544,0.96254,427
988752,1022289,103544,0.958192,427
988753,1022161,103544,0.965731,427
988754,1019476,103545,1,427
988755,1230483,103546,1,427
988756,1020129,103546,0.986396,427
988757,1019724,103546,0.975394,427
988758,1021553,103546,0.976904,427
988759,1019489,103546,0.976102,427
988760,1021528,103546,0.971778,427
988761,1021092,103546,0.972634,427
988762,1020545,103546,0.968948,427
988763,1021114,103546,0.97263,427
988764,1022728,103546,0.97018,427
988765,1021001,103546,0.966664,427
988766,1022312,103546,0.969684,427
988767,1020715,103546,0.969733,427
988768,1022078,103546,0.966592,427
988769,1023714,103547,1,427
988770,1023262,103547,0.982743,427
988771,1022781,103547,0.969178,427
988772,1230476,103547,0.969325,427
988773,1020523,103547,0.965745,427
988774,1022961,103547,0.960886,427
988775,1023470,103547,0.965335,427
988776,1023553,103547,0.959831,427
988777,1231163,103547,0.956958,427
988778,1231017,103547,0.964643,427
988779,1019797,103547,0.968592,427
988780,1022783,103547,0.965565,427
988781,1021521,103547,0.969749,427
988782,1231162,103547,0.956995,427
988783,1022461,103547,0.956672,427
988784,1022718,103547,0.95639,427
988785,1022459,103547,0.959442,427
988786,1231018,103547,0.960312,427
988787,1020495,103547,0.965493,427
988788,1019490,103547,0.963508,427
988789,1021297,103547,0.972376,427
988790,1023782,103547,0.955407,427
988791,1019748,103547,0.962931,427
988792,1022889,103547,0.954668,427
988793,1023554,103547,0.959729,427
988794,1020594,103547,0.973149,427
988795,1023311,103547,0.962919,427
988796,1021346,103547,0.958001,427
988797,1231232,103547,0.954748,427
988798,1023047,103547,0.955394,427
988799,1022782,103547,0.964449,427
988800,1023656,103547,0.968527,427
988801,1023655,103547,0.968527,427
988802,1231241,103547,0.955436,427
988803,1021347,103547,0.956317,427
988804,1023479,103547,0.957059,427
988805,1023495,103547,0.951933,427
988806,1020389,103547,0.952575,427
988807,1024052,103547,0.955385,427
988808,1231468,103547,0.952385,427
988809,1023044,103547,0.956438,427
988810,1023261,103547,0.962573,427
988811,1230836,103547,0.958194,427
988812,1019811,103547,0.958193,427
988813,1019696,103547,0.956454,427
988814,1020991,103547,0.947099,427
988815,1019491,103548,1,427
988816,1020362,103548,1,427
988817,1021500,103548,1,427
988818,1021659,103548,1,427
988819,1021742,103548,1,427
988820,1021793,103548,1,427
988821,1230605,103548,1,427
988822,1230721,103548,1,427
988823,1022879,103548,0.995049,427
988824,1022878,103548,0.995049,427
988825,1022987,103548,0.993361,427
988826,1022315,103548,0.993491,427
988827,1231433,103548,0.993353,427
988828,1231119,103548,0.993367,427
988829,1020544,103548,0.97419,427
988830,1021117,103548,0.972032,427
988831,1019510,103549,1,427
988832,1019514,103549,1,427
988833,1019523,103549,1,427
988834,1019947,103549,1,427
988835,1021513,103549,1,427
988836,1021746,103549,1,427
988837,1021940,103549,1,427
988838,1021963,103549,1,427
988839,1022030,103549,1,427
988840,1230575,103549,1,427
988841,1024002,103549,0.993432,427
988842,1023698,103549,0.993438,427
988843,1022735,103549,0.99341,427
988844,1230514,103549,0.969641,427
988845,1022201,103549,0.969514,427
988846,1020087,103549,0.969386,427
988847,1020614,103550,1,427
988848,1020012,103550,0.993415,427
988849,1230609,103550,0.993286,427
988850,1230529,103550,0.993399,427
988851,1021692,103550,0.993201,427
988852,1231478,103550,0.993349,427
988853,1021722,103550,0.992849,427
988854,1019513,103550,0.980416,427
988855,1020748,103550,0.980416,427
988856,1021743,103550,0.980416,427
988857,1230571,103550,0.980416,427
988858,1022672,103550,0.979322,427
988859,1021304,103550,0.978971,427
988860,1023444,103550,0.971392,427
988861,1020033,103550,0.969167,427
988862,1230758,103550,0.969081,427
988863,1020046,103551,1,427
988864,1020937,103551,0.970789,427
988865,1019520,103551,0.972117,427
988866,1020682,103551,0.964082,427
988867,1021970,103551,0.959885,427
988868,1022336,103551,0.948017,427
988869,1230616,103551,0.951111,427
988870,1020673,103551,0.968875,427
988871,1020094,103551,0.960092,427
988872,1230708,103551,0.951459,427
988873,1022351,103551,0.963705,427
988874,1023734,103551,0.941608,427
988875,1230933,103551,0.955365,427
988876,1020152,103551,0.941496,427
988877,1230559,103551,0.958596,427
988878,1230934,103551,0.96147,427
988879,1023243,103551,0.941426,427
988880,1231386,103551,0.944223,427
988881,1231104,103551,0.966677,427
988882,1230932,103551,0.949333,427
988883,1023692,103551,0.942014,427
988884,1023826,103551,0.959559,427
988885,1231105,103551,0.965875,427
988886,1020464,103551,0.939801,427
988887,1231169,103551,0.938442,427
988888,1023013,103551,0.941474,427
988889,1023852,103551,0.940981,427
988890,1021224,103551,0.944393,427
988891,1023439,103551,0.940445,427
988892,1230813,103551,0.941105,427
988893,1230814,103551,0.941378,427
988894,1021054,103551,0.945084,427
988895,1021492,103551,0.944031,427
988896,1020946,103551,0.942152,427
988897,1020201,103551,0.943817,427
988898,1022082,103551,0.939473,427
988899,1023503,103551,0.938638,427
988900,1019750,103552,1,427
988901,1020978,103552,1,427
988902,1021109,103552,1,427
988903,1021850,103552,1,427
988904,1230777,103552,1,427
988905,1022516,103552,0.993222,427
988906,1020967,103552,0.981327,427
988907,1022570,103552,0.994536,427
988908,1021335,103552,0.984248,427
988909,1021585,103552,0.984248,427
988910,1230719,103552,0.983281,427
988911,1021146,103552,0.971905,427
988912,1230976,103552,0.993594,427
988913,1021157,103552,0.976358,427
988914,1230929,103552,0.993806,427
988915,1230928,103552,0.993806,427
988916,1021860,103552,0.968904,427
988917,1019844,103552,0.971041,427
988918,1022206,103552,0.970286,427
988919,1231366,103552,0.973795,427
988920,1021771,103552,0.976093,427
988921,1023276,103552,0.975688,427
988922,1022321,103552,0.973156,427
988923,1022320,103552,0.973156,427
988924,1019615,103552,0.970542,427
988925,1230975,103552,0.977368,427
988926,1020851,103552,0.964671,427
988927,1230743,103552,0.964131,427
988928,1230295,103552,0.970384,427
988929,1021622,103552,0.962944,427
988930,1021464,103552,0.96107,427
988931,1231266,103552,0.963487,427
988932,1022518,103552,0.966805,427
988933,1019808,103552,0.965717,427
988934,1022264,103552,0.95917,427
988935,1020932,103552,0.960901,427
988936,1021148,103552,0.962508,427
988937,1024077,103552,0.961831,427
988938,1021363,103552,0.960584,427
988939,1230335,103552,0.957477,427
988940,1231463,103552,0.958608,427
988941,1230697,103552,0.95571,427
988942,1023901,103552,0.955873,427
988943,1231364,103552,0.957841,427
988944,1020861,103552,0.960743,427
988945,1231268,103552,0.95701,427
988946,1020763,103552,0.960848,427
988947,1020944,103552,0.953387,427
988948,1021689,103552,0.954314,427
988949,1231074,103552,0.954424,427
988950,1231014,103552,0.954897,427
988951,1019753,103552,0.958084,427
988952,1023737,103552,0.954181,427
988953,1231073,103552,0.948603,427
988954,1023145,103552,0.955097,427
988955,1231108,103552,0.950674,427
988956,1020630,103552,0.949601,427
988957,1019525,103552,0.947223,427
988958,1231340,103552,0.942825,427
988959,1022983,103552,0.942808,427
988960,1020708,103553,1,427
988961,1019532,103553,0.971505,427
988962,1021324,103553,0.96918,427
988963,1019591,103553,0.980682,427
988964,1231065,103553,0.964332,427
988965,1023724,103553,0.964368,427
988966,1021494,103553,0.973412,427
988967,1022524,103553,0.970635,427
988968,1020925,103553,0.961145,427
988969,1020733,103553,0.965418,427
988970,1020432,103553,0.970773,427
988971,1021421,103553,0.958364,427
988972,1023703,103553,0.960094,427
988973,1019683,103553,0.961617,427
988974,1021013,103554,1,427
988975,1020381,103554,0.978401,427
988976,1020338,103554,0.979259,427
988977,1021021,103554,0.983164,427
988978,1021292,103554,0.979635,427
988979,1019535,103554,0.975781,427
988980,1022246,103554,0.972631,427
988981,1019848,103554,0.97357,427
988982,1021032,103554,0.974598,427
988983,1020512,103554,0.974046,427
988984,1019533,103554,0.974721,427
988985,1021949,103554,0.972333,427
988986,1020162,103554,0.967169,427
988987,1230323,103554,0.970446,427
988988,1022243,103554,0.967851,427
988989,1020184,103554,0.964009,427
988990,1022970,103554,0.966288,427
988991,1023910,103554,0.96559,427
988992,1021129,103554,0.965986,427
988993,1021026,103554,0.963256,427
988994,1020262,103554,0.963253,427
988995,1021025,103554,0.96397,427
988996,1020853,103554,0.961763,427
988997,1021896,103554,0.963508,427
988998,1020345,103554,0.961983,427
988999,1019874,103554,0.959202,427
989000,1021372,103554,0.961505,427
989001,1020091,103554,0.955847,427
989002,1020116,103555,1,427
989003,1019862,103555,0.992888,427
989004,1230458,103555,0.992979,427
989005,1020185,103555,0.992992,427
989006,1020980,103555,0.99302,427
989007,1021563,103555,0.992732,427
989008,1231413,103555,0.993078,427
989009,1019704,103555,0.980523,427
989010,1020027,103555,0.980523,427
989011,1020131,103555,0.980523,427
989012,1020802,103555,0.980523,427
989013,1023825,103555,0.979887,427
989014,1020602,103555,0.974376,427
989015,1023911,103555,0.971182,427
989016,1022732,103555,0.973076,427
989017,1021893,103555,0.972671,427
989018,1231363,103555,0.973028,427
989019,1020850,103555,0.971643,427
989020,1022254,103555,0.9697,427
989021,1231360,103555,0.968832,427
989022,1020528,103555,0.966396,427
989023,1022074,103555,0.968593,427
989024,1021570,103555,0.962452,427
989025,1021726,103555,0.962452,427
989026,1019538,103555,0.968069,427
989027,1021950,103555,0.961782,427
989028,1230569,103555,0.954942,427
989029,1020494,103555,0.953822,427
989030,1023824,103555,0.959667,427
989031,1020376,103555,0.945279,427
989032,1019886,103555,0.945803,427
989033,1020062,103556,1,427
989034,1020097,103556,1,427
989035,1020288,103556,1,427
989036,1021882,103556,1,427
989037,1022028,103556,0.97294,427
989038,1230755,103556,0.970663,427
989039,1020290,103556,0.968185,427
989040,1021800,103556,0.966162,427
989041,1020909,103556,0.959201,427
989042,1019940,103556,0.957802,427
989043,1019843,103556,0.957058,427
989044,1019572,103556,0.951769,427
989045,1231443,103557,1,427
989046,1020642,103557,0.970508,427
989047,1022092,103557,0.979826,427
989048,1231391,103557,0.993363,427
989049,1022337,103557,0.979807,427
989050,1230822,103557,0.971435,427
989051,1231544,103557,0.958635,427
989052,1231296,103557,0.967973,427
989053,1023074,103557,0.957983,427
989054,1022677,103557,0.962829,427
989055,1022801,103557,0.959657,427
989056,1019634,103557,0.958954,427
989057,1230465,103557,0.961338,427
989058,1020449,103557,0.956557,427
989059,1021084,103557,0.950915,427
989060,1020510,103557,0.954106,427
989061,1019575,103557,0.944459,427
989062,1231249,103558,1,427
989063,1022473,103558,0.977333,427
989064,1023252,103558,0.970354,427
989065,1020693,103558,0.977289,427
989066,1023089,103558,0.97078,427
989067,1020818,103558,0.971436,427
989068,1230600,103558,0.971686,427
989069,1019592,103558,0.976609,427
989070,1023794,103558,0.970099,427
989071,1023846,103558,0.970859,427
989072,1023125,103558,0.969262,427
989073,1230535,103558,0.971516,427
989074,1020660,103558,0.975587,427
989075,1024086,103558,0.97194,427
989076,1231135,103558,0.970769,427
989077,1022428,103558,0.968066,427
989078,1231301,103558,0.968007,427
989079,1231244,103558,0.96765,427
989080,1020159,103558,0.968549,427
989081,1020160,103558,0.965744,427
989082,1023684,103558,0.96346,427
989083,1231250,103558,0.968121,427
989084,1022713,103558,0.964662,427
989085,1019789,103558,0.964716,427
989086,1024060,103558,0.961954,427
989087,1020369,103558,0.960389,427
989088,1021671,103558,0.963924,427
989089,1023858,103558,0.963129,427
989090,1020898,103558,0.956531,427
989091,1022178,103559,1,427
989092,1022113,103559,0.974508,427
989093,1021101,103559,0.973954,427
989094,1230580,103559,0.994102,427
989095,1230347,103559,0.97386,427
989096,1230572,103559,0.973785,427
989097,1019600,103559,0.973512,427
989098,1021338,103559,0.974043,427
989099,1230453,103559,0.970569,427
989100,1230870,103559,0.977184,427
989101,1019692,103559,0.970323,427
989102,1231489,103559,0.970465,427
989103,1231514,103559,0.976757,427
989104,1020161,103559,0.975588,427
989105,1021709,103559,0.975588,427
989106,1024113,103559,0.975505,427
989107,1024112,103559,0.975505,427
989108,1020751,103560,1,427
989109,1021066,103560,1,427
989110,1230428,103560,1,427
989111,1021724,103560,0.972556,427
989112,1021243,103560,0.972902,427
989113,1230674,103560,0.968608,427
989114,1230680,103560,0.969827,427
989115,1022204,103560,0.960466,427
989116,1230837,103560,0.952677,427
989117,1020073,103560,0.952499,427
989118,1231081,103560,0.973881,427
989119,1019630,103560,0.951797,427
989120,1022649,103560,0.959761,427
989121,1021858,103560,0.970886,427
989122,1022738,103560,0.953605,427
989123,1019778,103560,0.967312,427
989124,1020164,103560,0.967312,427
989125,1022602,103560,0.953953,427
989126,1020766,103560,0.94839,427
989127,1231341,103560,0.953843,427
989128,1021688,103560,0.957686,427
989129,1022249,103560,0.949299,427
989130,1022736,103560,0.946952,427
989131,1023763,103560,0.938817,427
989132,1019674,103560,0.939023,427
989133,1023995,103560,0.937906,427
989134,1230714,103561,1,427
989135,1019645,103561,0.993513,427
989136,1023830,103561,0.986044,427
989137,1230949,103561,0.978978,427
989138,1230376,103561,0.978878,427
989139,1230574,103561,0.977728,427
989140,1020913,103561,0.974753,427
989141,1022911,103561,0.971622,427
989142,1021807,103561,0.970415,427
989143,1231293,103561,0.970814,427
989144,1024169,103561,0.970098,427
989145,1023186,103561,0.970734,427
989146,1230280,103561,0.9725,427
989147,1020619,103561,0.968801,427
989148,1021320,103561,0.968123,427
989149,1024111,103561,0.967225,427
989150,1023102,103561,0.966374,427
989151,1019899,103561,0.963823,427
989152,1021273,103561,0.965099,427
989153,1230511,103561,0.963642,427
989154,1023665,103561,0.9592,427
989155,1023185,103561,0.962387,427
989156,1023014,103561,0.958989,427
989157,1020428,103561,0.958535,427
989158,1230477,103561,0.95828,427
989159,1023270,103561,0.960869,427
989160,1020273,103561,0.957858,427
989161,1023729,103562,1,427
989162,1023085,103562,0.974021,427
989163,1020365,103562,0.963242,427
989164,1022123,103562,0.964787,427
989165,1022033,103562,0.973291,427
989166,1024084,103562,0.963064,427
989167,1019809,103562,0.971302,427
989168,1019673,103562,0.970818,427
989169,1230424,103562,0.961656,427
989170,1230962,103562,0.965677,427
989171,1231146,103562,0.970772,427
989172,1023117,103562,0.959672,427
989173,1023823,103562,0.960831,427
989174,1019693,103562,0.960205,427
989175,1020990,103562,0.956594,427
989176,1231439,103562,0.959672,427
989177,1024152,103562,0.956732,427
989178,1021974,103562,0.965654,427
989179,1024040,103562,0.959165,427
989180,1023642,103562,0.959944,427
989181,1023114,103562,0.968727,427
989182,1023000,103562,0.964714,427
989183,1231088,103562,0.956799,427
989184,1019646,103562,0.959727,427
989185,1022019,103562,0.963703,427
989186,1021972,103562,0.957986,427
989187,1230425,103562,0.965786,427
989188,1022234,103562,0.967847,427
989189,1023118,103562,0.957995,427
989190,1231375,103562,0.958397,427
989191,1020588,103562,0.964014,427
989192,1022226,103562,0.960965,427
989193,1231271,103562,0.959447,427
989194,1023654,103562,0.955255,427
989195,1230817,103562,0.958935,427
989196,1231374,103562,0.952589,427
989197,1021285,103562,0.954572,427
989198,1021971,103562,0.950055,427
989199,1020833,103563,1,427
989200,1021175,103563,0.983063,427
989201,1021041,103563,0.973074,427
989202,1019968,103563,0.979171,427
989203,1020336,103563,0.973243,427
989204,1021844,103563,0.965093,427
989205,1023719,103563,0.978922,427
989206,1021556,103563,0.976923,427
989207,1020598,103563,0.97926,427
989208,1021087,103563,0.971688,427
989209,1022810,103563,0.967024,427
989210,1022805,103563,0.963189,427
989211,1020533,103563,0.974263,427
989212,1020526,103563,0.97132,427
989213,1020624,103563,0.970997,427
989214,1023437,103563,0.969221,427
989215,1019667,103563,0.965396,427
989216,1022301,103563,0.964775,427
989217,1022523,103563,0.972113,427
989218,1022682,103563,0.963418,427
989219,1023310,103563,0.962667,427
989220,1023977,103563,0.964517,427
989221,1023765,103563,0.967928,427
989222,1021836,103563,0.971827,427
989223,1021317,103563,0.966875,427
989224,1023333,103563,0.963451,427
989225,1020730,103563,0.96345,427
989226,1020612,103563,0.96319,427
989227,1024215,103563,0.961391,427
989228,1023124,103563,0.963516,427
989229,1023219,103563,0.96298,427
989230,1021042,103563,0.963505,427
989231,1023701,103564,1,427
989232,1022573,103564,0.986651,427
989233,1022125,103564,0.987677,427
989234,1230630,103564,0.986616,427
989235,1023983,103564,0.98486,427
989236,1022147,103564,0.985092,427
989237,1022873,103564,0.987356,427
989238,1022647,103564,0.988131,427
989239,1022976,103564,0.983194,427
989240,1231492,103564,0.979945,427
989241,1022804,103564,0.982172,427
989242,1020095,103564,0.980737,427
989243,1231277,103564,0.980364,427
989244,1023609,103564,0.978428,427
989245,1023571,103564,0.978051,427
989246,1230468,103564,0.977791,427
989247,1019691,103564,0.978946,427
989248,1023797,103564,0.975377,427
989249,1023975,103564,0.977515,427
989250,1022010,103564,0.974397,427
989251,1022208,103564,0.971846,427
989252,1024150,103564,0.974372,427
989253,1023097,103564,0.972883,427
989254,1022803,103564,0.971498,427
989255,1020296,103564,0.970116,427
989256,1023791,103564,0.968041,427
989257,1022181,103564,0.969001,427
989258,1023663,103564,0.967065,427
989259,1230377,103564,0.968214,427
989260,1231423,103564,0.96925,427
989261,1023475,103564,0.961775,427
989262,1019807,103564,0.957042,427
989263,1231101,103565,1,427
989264,1022854,103565,0.993637,427
989265,1230718,103565,0.993163,427
989266,1023798,103565,0.978275,427
989267,1231453,103565,0.968582,427
989268,1022016,103565,0.971163,427
989269,1230510,103565,0.974557,427
989270,1020771,103565,0.969047,427
989271,1024240,103565,0.963463,427
989272,1023591,103565,0.964682,427
989273,1020700,103565,0.966848,427
989274,1021171,103565,0.971529,427
989275,1019698,103565,0.96267,427
989276,1022183,103565,0.962668,427
989277,1023981,103565,0.955883,427
989278,1020579,103565,0.951842,427
989279,1020423,103566,1,427
989280,1020603,103566,0.981597,427
989281,1019714,103566,0.982017,427
989282,1021008,103566,0.982017,427
989283,1022240,103566,0.980542,427
989284,1023385,103566,0.975588,427
989285,1230557,103566,0.976438,427
989286,1230293,103566,0.97425,427
989287,1022874,103566,0.97757,427
989288,1021789,103566,0.972041,427
989289,1022600,103566,0.974207,427
989290,1023383,103566,0.966265,427
989291,1022884,103566,0.962255,427
989292,1230495,103566,0.961872,427
989293,1021298,103566,0.959804,427
989294,1022527,103567,1,427
989295,1230288,103567,0.993423,427
989296,1021007,103567,0.993232,427
989297,1022839,103567,0.976166,427
989298,1023585,103567,0.975833,427
989299,1231100,103567,0.974817,427
989300,1019718,103567,0.966132,427
989301,1023046,103567,0.961387,427
989302,1023845,103567,0.964683,427
989303,1022486,103567,0.954778,427
989304,1231458,103567,0.951398,427
989305,1022563,103567,0.952719,427
989306,1023234,103567,0.944522,427
989307,1020961,103567,0.94281,427
989308,1019734,103568,1,427
989309,1020532,103568,1,427
989310,1020773,103568,1,427
989311,1020814,103568,1,427
989312,1020847,103568,1,427
989313,1021303,103568,1,427
989314,1021308,103568,1,427
989315,1021507,103568,1,427
989316,1021704,103568,1,427
989317,1021839,103568,1,427
989318,1021923,103568,1,427
989319,1022296,103568,1,427
989320,1230532,103568,1,427
989321,1230766,103568,1,427
989322,1023888,103568,0.994421,427
989323,1023887,103568,0.994421,427
989324,1022322,103568,0.993871,427
989325,1023979,103568,0.993729,427
989326,1231455,103568,0.993442,427
989327,1021122,103568,0.969823,427
989328,1020339,103568,0.969701,427
989329,1230297,103569,1,427
989330,1021313,103569,0.960871,427
989331,1230624,103569,0.967175,427
989332,1019821,103569,0.961522,427
989333,1021385,103569,0.961322,427
989334,1230623,103569,0.959195,427
989335,1231051,103569,0.960949,427
989336,1022743,103569,0.969394,427
989337,1231221,103569,0.960109,427
989338,1022426,103569,0.963816,427
989339,1021352,103570,1,427
989340,1230528,103570,1,427
989341,1023302,103570,0.99325,427
989342,1020029,103570,0.993622,427
989343,1021400,103570,0.993327,427
989344,1231013,103570,0.993429,427
989345,1231473,103570,0.992874,427
989346,1021649,103570,0.993396,427
989347,1230737,103570,0.993255,427
989348,1024184,103570,0.967658,427
989349,1022671,103570,0.967501,427
989350,1020196,103570,0.969474,427
989351,1230926,103570,0.967354,427
989352,1021394,103570,0.969066,427
989353,1230832,103570,0.968905,427
989354,1020007,103570,0.968896,427
989355,1019866,103570,0.967438,427
989356,1023139,103570,0.968946,427
989357,1024001,103570,0.968978,427
989358,1023650,103570,0.968158,427
989359,1024074,103570,0.967917,427
989360,1230720,103570,0.968073,427
989361,1021623,103570,0.968003,427
989362,1024171,103570,0.960972,427
989363,1020644,103570,0.960914,427
989364,1022638,103570,0.961163,427
989365,1023708,103570,0.962584,427
989366,1021238,103570,0.952878,427
989367,1022883,103570,0.953089,427
989368,1231059,103570,0.952236,427
989369,1023288,103570,0.954225,427
989370,1021627,103570,0.95384,427
989371,1023659,103570,0.952647,427
989372,1024241,103570,0.949496,427
989373,1020137,103571,1,427
989374,1021683,103571,0.993383,427
989375,1230462,103571,0.994649,427
989376,1230525,103571,0.993693,427
989377,1021451,103571,0.979732,427
989378,1231457,103571,0.974998,427
989379,1022499,103571,0.974635,427
989380,1022572,103571,0.975049,427
989381,1231537,103571,0.972386,427
989382,1019920,103571,0.967735,427
989383,1024019,103571,0.966091,427
989384,1022478,103571,0.965699,427
989385,1019949,103572,1,427
989386,1231348,103572,0.956034,427
989387,1022963,103573,1,427
989388,1020216,103573,0.981149,427
989389,1021341,103573,0.97885,427
989390,1230640,103573,0.976493,427
989391,1022172,103573,0.972932,427
989392,1019961,103573,0.971392,427
989393,1230997,103573,0.970305,427
989394,1021166,103573,0.971069,427
989395,1022217,103573,0.967682,427
989396,1230631,103573,0.965733,427
989397,1022042,103573,0.967217,427
989398,1231198,103573,0.965588,427
989399,1022550,103573,0.964788,427
989400,1023184,103573,0.964281,427
989401,1021419,103574,1,427
989402,1021596,103574,1,427
989403,1230508,103574,1,427
989404,1020088,103574,0.993529,427
989405,1020074,103574,0.984525,427
989406,1022298,103574,0.984525,427
989407,1024191,103574,0.985797,427
989408,1020920,103574,0.985426,427
989409,1021708,103574,0.985426,427
989410,1231510,103574,0.984999,427
989411,1021326,103574,0.985954,427
989412,1021064,103574,0.978597,427
989413,1021653,103574,0.981326,427
989414,1020422,103574,0.973128,427
989415,1231426,103574,0.973093,427
989416,1023954,103574,0.969963,427
989417,1021554,103574,0.971711,427
989418,1021333,103574,0.968899,427
989419,1020956,103574,0.968026,427
989420,1021085,103574,0.967182,427
989421,1230318,103574,0.965044,427
989422,1024174,103574,0.966858,427
989423,1023552,103574,0.964071,427
989424,1022645,103574,0.959387,427
989425,1023955,103574,0.956904,427
989426,1020225,103575,1,427
989427,1231308,103575,0.960356,427
989428,1021749,103576,1,427
989429,1022424,103576,0.974287,427
989430,1023861,103576,0.972677,427
989431,1023860,103576,0.967058,427
989432,1021501,103576,0.976436,427
989433,1023395,103576,0.964646,427
989434,1231093,103576,0.963961,427
989435,1230359,103576,0.96431,427
989436,1023285,103576,0.962268,427
989437,1021656,103576,0.968766,427
989438,1231082,103576,0.961379,427
989439,1020813,103576,0.957151,427
989440,1230963,103576,0.959039,427
989441,1230808,103577,1,427
989442,1230807,103577,0.96717,427
989443,1021847,103577,0.962094,427
989444,1231112,103578,1,427
989445,1231302,103578,0.97838,427
989446,1230367,46970,0.96002,427
